station_id,station_name,management_area,obs_date,rainfall_mm,data_quality_flag
23321,Nuriootpa,Barossa,2024-07-14,8.1,measured
23321,Nuriootpa,Barossa,2024-07-15,21.2,measured
23321,Nuriootpa,Barossa,2024-07-16,0.0,measured
23321,Nuriootpa,Barossa,2024-07-17,24.1,measured
23321,Nuriootpa,Barossa,2024-07-18,15.0,measured
23321,Nuriootpa,Barossa,2024-07-19,0.0,measured
23321,Nuriootpa,Barossa,2024-07-20,17.0,measured
23321,Nuriootpa,Barossa,2024-07-21,0.0,measured
23321,Nuriootpa,Barossa,2024-07-22,0.0,measured
23321,Nuriootpa,Barossa,2024-07-23,37.5,measured
23321,Nuriootpa,Barossa,2024-07-24,0.0,measured
23321,Nuriootpa,Barossa,2024-07-25,15.5,measured
23321,Nuriootpa,Barossa,2024-07-26,17.7,measured
23321,Nuriootpa,Barossa,2024-07-27,24.3,measured
23321,Nuriootpa,Barossa,2024-07-28,0.0,measured
23321,Nuriootpa,Barossa,2024-07-29,54.9,measured
23321,Nuriootpa,Barossa,2024-07-30,0.0,measured
23321,Nuriootpa,Barossa,2024-07-31,0.0,measured
23321,Nuriootpa,Barossa,2024-08-01,0.0,measured
23321,Nuriootpa,Barossa,2024-08-02,26.2,measured
23321,Nuriootpa,Barossa,2024-08-03,0.0,measured
23321,Nuriootpa,Barossa,2024-08-04,23.9,measured
23321,Nuriootpa,Barossa,2024-08-05,0.0,measured
23321,Nuriootpa,Barossa,2024-08-06,8.2,measured
23321,Nuriootpa,Barossa,2024-08-07,0.0,measured
23321,Nuriootpa,Barossa,2024-08-08,20.1,measured
23321,Nuriootpa,Barossa,2024-08-09,0.0,measured
23321,Nuriootpa,Barossa,2024-08-10,20.2,measured
23321,Nuriootpa,Barossa,2024-08-11,14.4,measured
23321,Nuriootpa,Barossa,2024-08-12,0.0,measured
23321,Nuriootpa,Barossa,2024-08-13,5.8,measured
23321,Nuriootpa,Barossa,2024-08-14,0.0,measured
23321,Nuriootpa,Barossa,2024-08-15,8.9,measured
23321,Nuriootpa,Barossa,2024-08-16,0.0,measured
23321,Nuriootpa,Barossa,2024-08-17,20.8,measured
23321,Nuriootpa,Barossa,2024-08-18,0.0,measured
23321,Nuriootpa,Barossa,2024-08-19,3.0,measured
23321,Nuriootpa,Barossa,2024-08-20,0.0,measured
23321,Nuriootpa,Barossa,2024-08-21,11.6,measured
23321,Nuriootpa,Barossa,2024-08-22,0.0,measured
23321,Nuriootpa,Barossa,2024-08-23,0.0,measured
23321,Nuriootpa,Barossa,2024-08-24,0.0,measured
23321,Nuriootpa,Barossa,2024-08-25,0.0,measured
23321,Nuriootpa,Barossa,2024-08-26,0.0,measured
23321,Nuriootpa,Barossa,2024-08-27,0.0,measured
23321,Nuriootpa,Barossa,2024-08-28,5.4,measured
23321,Nuriootpa,Barossa,2024-08-29,0.0,measured
23321,Nuriootpa,Barossa,2024-08-30,7.8,measured
23321,Nuriootpa,Barossa,2024-08-31,0.0,measured
23321,Nuriootpa,Barossa,2024-09-01,0.0,measured
23321,Nuriootpa,Barossa,2024-09-02,16.4,measured
23321,Nuriootpa,Barossa,2024-09-03,15.0,measured
23321,Nuriootpa,Barossa,2024-09-04,4.1,measured
23321,Nuriootpa,Barossa,2024-09-05,3.3,measured
23321,Nuriootpa,Barossa,2024-09-06,11.3,measured
23321,Nuriootpa,Barossa,2024-09-07,0.0,measured
23321,Nuriootpa,Barossa,2024-09-08,4.1,measured
23321,Nuriootpa,Barossa,2024-09-09,0.0,measured
23321,Nuriootpa,Barossa,2024-09-10,0.0,measured
23321,Nuriootpa,Barossa,2024-09-11,0.0,measured
23321,Nuriootpa,Barossa,2024-09-12,0.0,measured
23321,Nuriootpa,Barossa,2024-09-13,3.7,measured
23321,Nuriootpa,Barossa,2024-09-14,4.2,measured
23321,Nuriootpa,Barossa,2024-09-15,3.1,measured
23321,Nuriootpa,Barossa,2024-09-16,0.0,measured
23321,Nuriootpa,Barossa,2024-09-17,27.8,measured
23321,Nuriootpa,Barossa,2024-09-18,0.0,measured
23321,Nuriootpa,Barossa,2024-09-19,0.0,measured
23321,Nuriootpa,Barossa,2024-09-20,9.4,measured
23321,Nuriootpa,Barossa,2024-09-21,0.0,measured
23321,Nuriootpa,Barossa,2024-09-22,0.0,measured
23321,Nuriootpa,Barossa,2024-09-23,0.0,measured
23321,Nuriootpa,Barossa,2024-09-24,0.0,measured
23321,Nuriootpa,Barossa,2024-09-25,0.0,measured
23321,Nuriootpa,Barossa,2024-09-26,1.2,measured
23321,Nuriootpa,Barossa,2024-09-27,0.0,measured
23321,Nuriootpa,Barossa,2024-09-28,0.0,measured
23321,Nuriootpa,Barossa,2024-09-29,0.0,measured
23321,Nuriootpa,Barossa,2024-09-30,0.0,measured
23321,Nuriootpa,Barossa,2024-10-01,4.6,measured
23321,Nuriootpa,Barossa,2024-10-02,1.2,measured
23321,Nuriootpa,Barossa,2024-10-03,0.0,measured
23321,Nuriootpa,Barossa,2024-10-04,0.0,measured
23321,Nuriootpa,Barossa,2024-10-05,0.0,measured
23321,Nuriootpa,Barossa,2024-10-06,7.7,measured
23321,Nuriootpa,Barossa,2024-10-07,0.0,measured
23321,Nuriootpa,Barossa,2024-10-08,0.0,measured
23321,Nuriootpa,Barossa,2024-10-09,2.7,measured
23321,Nuriootpa,Barossa,2024-10-10,0.0,measured
23321,Nuriootpa,Barossa,2024-10-11,0.0,measured
23321,Nuriootpa,Barossa,2024-10-12,0.0,measured
23321,Nuriootpa,Barossa,2024-10-13,0.0,measured
23321,Nuriootpa,Barossa,2024-10-14,0.0,measured
23321,Nuriootpa,Barossa,2024-10-15,0.0,measured
23321,Nuriootpa,Barossa,2024-10-16,0.0,measured
23321,Nuriootpa,Barossa,2024-10-17,0.0,measured
23321,Nuriootpa,Barossa,2024-10-18,0.0,measured
23321,Nuriootpa,Barossa,2024-10-19,0.7,measured
23321,Nuriootpa,Barossa,2024-10-20,0.0,measured
23321,Nuriootpa,Barossa,2024-10-21,0.8,measured
23321,Nuriootpa,Barossa,2024-10-22,0.0,measured
23321,Nuriootpa,Barossa,2024-10-23,0.0,measured
23321,Nuriootpa,Barossa,2024-10-24,0.0,measured
23321,Nuriootpa,Barossa,2024-10-25,0.0,measured
23321,Nuriootpa,Barossa,2024-10-26,6.0,measured
23321,Nuriootpa,Barossa,2024-10-27,0.0,measured
23321,Nuriootpa,Barossa,2024-10-28,0.0,measured
23321,Nuriootpa,Barossa,2024-10-29,0.0,measured
23321,Nuriootpa,Barossa,2024-10-30,0.0,measured
23321,Nuriootpa,Barossa,2024-10-31,0.0,measured
23321,Nuriootpa,Barossa,2024-11-01,0.0,measured
23321,Nuriootpa,Barossa,2024-11-02,0.0,measured
23321,Nuriootpa,Barossa,2024-11-03,0.0,measured
23321,Nuriootpa,Barossa,2024-11-04,0.0,measured
23321,Nuriootpa,Barossa,2024-11-05,0.0,measured
23321,Nuriootpa,Barossa,2024-11-06,0.0,measured
23321,Nuriootpa,Barossa,2024-11-07,0.0,measured
23321,Nuriootpa,Barossa,2024-11-08,0.0,measured
23321,Nuriootpa,Barossa,2024-11-09,0.7,measured
23321,Nuriootpa,Barossa,2024-11-10,0.0,measured
23321,Nuriootpa,Barossa,2024-11-11,0.0,measured
23321,Nuriootpa,Barossa,2024-11-12,0.0,measured
23321,Nuriootpa,Barossa,2024-11-13,0.0,measured
23321,Nuriootpa,Barossa,2024-11-14,4.6,measured
23321,Nuriootpa,Barossa,2024-11-15,0.0,measured
23321,Nuriootpa,Barossa,2024-11-16,0.0,measured
23321,Nuriootpa,Barossa,2024-11-17,0.0,measured
23321,Nuriootpa,Barossa,2024-11-18,0.0,measured
23321,Nuriootpa,Barossa,2024-11-19,0.1,measured
23321,Nuriootpa,Barossa,2024-11-20,0.0,measured
23321,Nuriootpa,Barossa,2024-11-21,0.0,measured
23321,Nuriootpa,Barossa,2024-11-22,0.0,measured
23321,Nuriootpa,Barossa,2024-11-23,16.1,measured
23321,Nuriootpa,Barossa,2024-11-24,0.0,measured
23321,Nuriootpa,Barossa,2024-11-25,0.0,measured
23321,Nuriootpa,Barossa,2024-11-26,0.0,measured
23321,Nuriootpa,Barossa,2024-11-27,0.0,measured
23321,Nuriootpa,Barossa,2024-11-28,0.0,measured
23321,Nuriootpa,Barossa,2024-11-29,0.0,measured
23321,Nuriootpa,Barossa,2024-11-30,7.2,measured
23321,Nuriootpa,Barossa,2024-12-01,0.0,measured
23321,Nuriootpa,Barossa,2024-12-02,0.0,measured
23321,Nuriootpa,Barossa,2024-12-03,0.0,measured
23321,Nuriootpa,Barossa,2024-12-04,3.1,measured
23321,Nuriootpa,Barossa,2024-12-05,0.0,measured
23321,Nuriootpa,Barossa,2024-12-06,0.0,measured
23321,Nuriootpa,Barossa,2024-12-07,2.2,measured
23321,Nuriootpa,Barossa,2024-12-08,0.0,measured
23321,Nuriootpa,Barossa,2024-12-09,0.0,measured
23321,Nuriootpa,Barossa,2024-12-10,0.0,measured
23321,Nuriootpa,Barossa,2024-12-11,0.0,measured
23321,Nuriootpa,Barossa,2024-12-12,0.0,measured
23321,Nuriootpa,Barossa,2024-12-13,0.0,measured
23321,Nuriootpa,Barossa,2024-12-14,0.0,measured
23321,Nuriootpa,Barossa,2024-12-15,0.0,measured
23321,Nuriootpa,Barossa,2024-12-16,0.0,measured
23321,Nuriootpa,Barossa,2024-12-17,0.0,measured
23321,Nuriootpa,Barossa,2024-12-18,0.0,measured
23321,Nuriootpa,Barossa,2024-12-19,0.0,measured
23321,Nuriootpa,Barossa,2024-12-20,0.0,measured
23321,Nuriootpa,Barossa,2024-12-21,0.0,measured
23321,Nuriootpa,Barossa,2024-12-22,0.0,measured
23321,Nuriootpa,Barossa,2024-12-23,0.0,measured
23321,Nuriootpa,Barossa,2024-12-24,0.0,measured
23321,Nuriootpa,Barossa,2024-12-25,0.0,measured
23321,Nuriootpa,Barossa,2024-12-26,0.0,measured
23321,Nuriootpa,Barossa,2024-12-27,2.0,measured
23321,Nuriootpa,Barossa,2024-12-28,0.0,measured
23321,Nuriootpa,Barossa,2024-12-29,0.0,measured
23321,Nuriootpa,Barossa,2024-12-30,0.0,measured
23321,Nuriootpa,Barossa,2024-12-31,2.1,measured
23321,Nuriootpa,Barossa,2025-01-01,0.0,measured
23321,Nuriootpa,Barossa,2025-01-02,0.0,measured
23321,Nuriootpa,Barossa,2025-01-03,0.0,measured
23321,Nuriootpa,Barossa,2025-01-04,12.9,measured
23321,Nuriootpa,Barossa,2025-01-05,0.0,measured
23321,Nuriootpa,Barossa,2025-01-06,0.7,measured
23321,Nuriootpa,Barossa,2025-01-07,0.0,measured
23321,Nuriootpa,Barossa,2025-01-08,0.0,measured
23321,Nuriootpa,Barossa,2025-01-09,15.4,measured
23321,Nuriootpa,Barossa,2025-01-10,0.0,measured
23321,Nuriootpa,Barossa,2025-01-11,0.0,measured
23321,Nuriootpa,Barossa,2025-01-12,7.7,measured
23321,Nuriootpa,Barossa,2025-01-13,0.0,measured
23321,Nuriootpa,Barossa,2025-01-14,0.0,measured
23321,Nuriootpa,Barossa,2025-01-15,0.0,measured
23321,Nuriootpa,Barossa,2025-01-16,0.0,measured
23321,Nuriootpa,Barossa,2025-01-17,0.0,measured
23321,Nuriootpa,Barossa,2025-01-18,0.0,measured
23321,Nuriootpa,Barossa,2025-01-19,3.9,measured
23321,Nuriootpa,Barossa,2025-01-20,0.0,measured
23321,Nuriootpa,Barossa,2025-01-21,0.0,measured
23321,Nuriootpa,Barossa,2025-01-22,0.0,measured
23321,Nuriootpa,Barossa,2025-01-23,0.0,measured
23321,Nuriootpa,Barossa,2025-01-24,0.0,measured
23321,Nuriootpa,Barossa,2025-01-25,0.0,measured
23321,Nuriootpa,Barossa,2025-01-26,0.0,measured
23321,Nuriootpa,Barossa,2025-01-27,0.0,measured
23321,Nuriootpa,Barossa,2025-01-28,0.0,measured
23321,Nuriootpa,Barossa,2025-01-29,0.0,measured
23321,Nuriootpa,Barossa,2025-01-30,0.0,measured
23321,Nuriootpa,Barossa,2025-01-31,0.0,measured
23321,Nuriootpa,Barossa,2025-02-01,0.0,measured
23321,Nuriootpa,Barossa,2025-02-02,0.0,measured
23321,Nuriootpa,Barossa,2025-02-03,0.0,measured
23321,Nuriootpa,Barossa,2025-02-04,0.0,measured
23321,Nuriootpa,Barossa,2025-02-05,2.3,measured
23321,Nuriootpa,Barossa,2025-02-06,0.0,measured
23321,Nuriootpa,Barossa,2025-02-07,0.0,measured
23321,Nuriootpa,Barossa,2025-02-08,0.0,measured
23321,Nuriootpa,Barossa,2025-02-09,0.0,measured
23321,Nuriootpa,Barossa,2025-02-10,0.0,measured
23321,Nuriootpa,Barossa,2025-02-11,4.6,measured
23321,Nuriootpa,Barossa,2025-02-12,0.0,measured
23321,Nuriootpa,Barossa,2025-02-13,4.9,measured
23321,Nuriootpa,Barossa,2025-02-14,5.3,measured
23321,Nuriootpa,Barossa,2025-02-15,0.0,measured
23321,Nuriootpa,Barossa,2025-02-16,0.0,measured
23321,Nuriootpa,Barossa,2025-02-17,0.0,measured
23321,Nuriootpa,Barossa,2025-02-18,0.0,measured
23321,Nuriootpa,Barossa,2025-02-19,0.0,measured
23321,Nuriootpa,Barossa,2025-02-20,0.0,measured
23321,Nuriootpa,Barossa,2025-02-21,0.0,measured
23321,Nuriootpa,Barossa,2025-02-22,2.2,measured
23321,Nuriootpa,Barossa,2025-02-23,0.0,measured
23321,Nuriootpa,Barossa,2025-02-24,0.0,measured
23321,Nuriootpa,Barossa,2025-02-25,0.0,measured
23321,Nuriootpa,Barossa,2025-02-26,0.0,measured
23321,Nuriootpa,Barossa,2025-02-27,0.0,measured
23321,Nuriootpa,Barossa,2025-02-28,0.0,measured
23321,Nuriootpa,Barossa,2025-03-01,0.0,measured
23321,Nuriootpa,Barossa,2025-03-02,0.0,measured
23321,Nuriootpa,Barossa,2025-03-03,0.0,measured
23321,Nuriootpa,Barossa,2025-03-04,2.2,measured
23321,Nuriootpa,Barossa,2025-03-05,0.0,measured
23321,Nuriootpa,Barossa,2025-03-06,0.0,measured
23321,Nuriootpa,Barossa,2025-03-07,0.0,measured
23321,Nuriootpa,Barossa,2025-03-08,0.0,measured
23321,Nuriootpa,Barossa,2025-03-09,0.0,measured
23321,Nuriootpa,Barossa,2025-03-10,0.0,measured
23321,Nuriootpa,Barossa,2025-03-11,0.0,measured
23321,Nuriootpa,Barossa,2025-03-12,0.0,measured
23321,Nuriootpa,Barossa,2025-03-13,0.0,measured
23321,Nuriootpa,Barossa,2025-03-14,0.0,measured
23321,Nuriootpa,Barossa,2025-03-15,0.0,measured
23321,Nuriootpa,Barossa,2025-03-16,0.0,measured
23321,Nuriootpa,Barossa,2025-03-17,0.3,measured
23321,Nuriootpa,Barossa,2025-03-18,0.0,measured
23321,Nuriootpa,Barossa,2025-03-19,0.0,measured
23321,Nuriootpa,Barossa,2025-03-20,0.0,measured
23321,Nuriootpa,Barossa,2025-03-21,0.0,measured
23321,Nuriootpa,Barossa,2025-03-22,0.0,measured
23321,Nuriootpa,Barossa,2025-03-23,3.5,measured
23321,Nuriootpa,Barossa,2025-03-24,0.0,measured
23321,Nuriootpa,Barossa,2025-03-25,0.0,measured
23321,Nuriootpa,Barossa,2025-03-26,0.0,measured
23321,Nuriootpa,Barossa,2025-03-27,0.0,measured
23321,Nuriootpa,Barossa,2025-03-28,7.9,measured
23321,Nuriootpa,Barossa,2025-03-29,0.0,measured
23321,Nuriootpa,Barossa,2025-03-30,0.0,measured
23321,Nuriootpa,Barossa,2025-03-31,1.8,measured
23321,Nuriootpa,Barossa,2025-04-01,0.0,measured
23321,Nuriootpa,Barossa,2025-04-02,0.0,measured
23321,Nuriootpa,Barossa,2025-04-03,0.2,measured
23321,Nuriootpa,Barossa,2025-04-04,0.0,measured
23321,Nuriootpa,Barossa,2025-04-05,0.0,measured
23321,Nuriootpa,Barossa,2025-04-06,8.8,measured
23321,Nuriootpa,Barossa,2025-04-07,2.2,measured
23321,Nuriootpa,Barossa,2025-04-08,0.0,measured
23321,Nuriootpa,Barossa,2025-04-09,0.0,measured
23321,Nuriootpa,Barossa,2025-04-10,6.0,measured
23321,Nuriootpa,Barossa,2025-04-11,0.0,measured
23321,Nuriootpa,Barossa,2025-04-12,0.0,measured
23321,Nuriootpa,Barossa,2025-04-13,2.5,measured
23321,Nuriootpa,Barossa,2025-04-14,0.0,measured
23321,Nuriootpa,Barossa,2025-04-15,0.0,measured
23321,Nuriootpa,Barossa,2025-04-16,0.0,measured
23321,Nuriootpa,Barossa,2025-04-17,0.0,measured
23321,Nuriootpa,Barossa,2025-04-18,8.9,measured
23321,Nuriootpa,Barossa,2025-04-19,3.7,measured
23321,Nuriootpa,Barossa,2025-04-20,0.0,measured
23321,Nuriootpa,Barossa,2025-04-21,4.7,measured
23321,Nuriootpa,Barossa,2025-04-22,0.0,measured
23321,Nuriootpa,Barossa,2025-04-23,0.0,measured
23321,Nuriootpa,Barossa,2025-04-24,31.0,measured
23321,Nuriootpa,Barossa,2025-04-25,0.0,measured
23321,Nuriootpa,Barossa,2025-04-26,8.2,measured
23321,Nuriootpa,Barossa,2025-04-27,0.0,measured
23321,Nuriootpa,Barossa,2025-04-28,0.0,measured
23321,Nuriootpa,Barossa,2025-04-29,9.9,measured
23321,Nuriootpa,Barossa,2025-04-30,0.0,measured
23321,Nuriootpa,Barossa,2025-05-01,0.0,measured
23321,Nuriootpa,Barossa,2025-05-02,15.2,measured
23321,Nuriootpa,Barossa,2025-05-03,0.0,measured
23321,Nuriootpa,Barossa,2025-05-04,11.3,measured
23321,Nuriootpa,Barossa,2025-05-05,0.0,measured
23321,Nuriootpa,Barossa,2025-05-06,0.0,measured
23321,Nuriootpa,Barossa,2025-05-07,0.0,measured
23321,Nuriootpa,Barossa,2025-05-08,0.0,measured
23321,Nuriootpa,Barossa,2025-05-09,0.0,measured
23321,Nuriootpa,Barossa,2025-05-10,0.0,measured
23321,Nuriootpa,Barossa,2025-05-11,0.0,measured
23321,Nuriootpa,Barossa,2025-05-12,0.0,measured
23321,Nuriootpa,Barossa,2025-05-13,7.2,measured
23321,Nuriootpa,Barossa,2025-05-14,0.0,measured
23321,Nuriootpa,Barossa,2025-05-15,0.0,measured
23321,Nuriootpa,Barossa,2025-05-16,7.1,measured
23321,Nuriootpa,Barossa,2025-05-17,0.0,measured
23321,Nuriootpa,Barossa,2025-05-18,3.6,measured
23321,Nuriootpa,Barossa,2025-05-19,0.0,measured
23321,Nuriootpa,Barossa,2025-05-20,0.0,measured
23321,Nuriootpa,Barossa,2025-05-21,0.0,measured
23321,Nuriootpa,Barossa,2025-05-22,0.0,measured
23321,Nuriootpa,Barossa,2025-05-23,0.0,measured
23321,Nuriootpa,Barossa,2025-05-24,22.2,measured
23321,Nuriootpa,Barossa,2025-05-25,0.0,measured
23321,Nuriootpa,Barossa,2025-05-26,0.0,measured
23321,Nuriootpa,Barossa,2025-05-27,0.0,measured
23321,Nuriootpa,Barossa,2025-05-28,6.8,measured
23321,Nuriootpa,Barossa,2025-05-29,0.0,measured
23321,Nuriootpa,Barossa,2025-05-30,25.9,measured
23321,Nuriootpa,Barossa,2025-05-31,0.0,measured
23321,Nuriootpa,Barossa,2025-06-01,0.0,measured
23321,Nuriootpa,Barossa,2025-06-02,0.0,measured
23321,Nuriootpa,Barossa,2025-06-03,0.0,measured
23321,Nuriootpa,Barossa,2025-06-04,0.0,measured
23321,Nuriootpa,Barossa,2025-06-05,23.1,measured
23321,Nuriootpa,Barossa,2025-06-06,11.0,measured
23321,Nuriootpa,Barossa,2025-06-07,11.3,measured
23321,Nuriootpa,Barossa,2025-06-08,0.0,measured
23321,Nuriootpa,Barossa,2025-06-09,0.0,measured
23321,Nuriootpa,Barossa,2025-06-10,0.0,measured
23321,Nuriootpa,Barossa,2025-06-11,0.0,measured
23321,Nuriootpa,Barossa,2025-06-12,6.9,measured
23321,Nuriootpa,Barossa,2025-06-13,23.0,measured
23321,Nuriootpa,Barossa,2025-06-14,0.0,measured
23321,Nuriootpa,Barossa,2025-06-15,0.0,measured
23321,Nuriootpa,Barossa,2025-06-16,5.8,measured
23321,Nuriootpa,Barossa,2025-06-17,0.0,measured
23321,Nuriootpa,Barossa,2025-06-18,0.0,measured
23321,Nuriootpa,Barossa,2025-06-19,14.6,measured
23321,Nuriootpa,Barossa,2025-06-20,25.5,measured
23321,Nuriootpa,Barossa,2025-06-21,16.5,measured
23321,Nuriootpa,Barossa,2025-06-22,29.5,measured
23321,Nuriootpa,Barossa,2025-06-23,15.5,measured
23321,Nuriootpa,Barossa,2025-06-24,0.0,measured
23321,Nuriootpa,Barossa,2025-06-25,0.0,measured
23321,Nuriootpa,Barossa,2025-06-26,0.0,measured
23321,Nuriootpa,Barossa,2025-06-27,26.1,measured
23321,Nuriootpa,Barossa,2025-06-28,8.5,measured
23321,Nuriootpa,Barossa,2025-06-29,10.3,measured
23321,Nuriootpa,Barossa,2025-06-30,37.1,measured
23321,Nuriootpa,Barossa,2025-07-01,11.4,measured
23321,Nuriootpa,Barossa,2025-07-02,51.6,measured
23321,Nuriootpa,Barossa,2025-07-03,0.0,measured
23321,Nuriootpa,Barossa,2025-07-04,16.3,measured
23321,Nuriootpa,Barossa,2025-07-05,56.8,measured
23321,Nuriootpa,Barossa,2025-07-06,13.9,measured
23321,Nuriootpa,Barossa,2025-07-07,7.2,measured
23321,Nuriootpa,Barossa,2025-07-08,0.0,measured
23321,Nuriootpa,Barossa,2025-07-09,13.8,measured
23321,Nuriootpa,Barossa,2025-07-10,0.0,measured
23321,Nuriootpa,Barossa,2025-07-11,0.0,measured
23321,Nuriootpa,Barossa,2025-07-12,19.4,measured
23321,Nuriootpa,Barossa,2025-07-13,8.6,measured
23321,Nuriootpa,Barossa,2025-07-14,0.0,measured
23321,Nuriootpa,Barossa,2025-07-15,26.4,measured
23321,Nuriootpa,Barossa,2025-07-16,8.4,measured
23321,Nuriootpa,Barossa,2025-07-17,0.0,measured
23321,Nuriootpa,Barossa,2025-07-18,5.2,measured
23321,Nuriootpa,Barossa,2025-07-19,0.0,measured
23321,Nuriootpa,Barossa,2025-07-20,30.5,measured
23321,Nuriootpa,Barossa,2025-07-21,6.6,measured
23321,Nuriootpa,Barossa,2025-07-22,10.3,measured
23321,Nuriootpa,Barossa,2025-07-23,0.0,measured
23321,Nuriootpa,Barossa,2025-07-24,3.8,measured
23321,Nuriootpa,Barossa,2025-07-25,0.0,measured
23321,Nuriootpa,Barossa,2025-07-26,9.0,measured
23321,Nuriootpa,Barossa,2025-07-27,3.9,measured
23321,Nuriootpa,Barossa,2025-07-28,0.0,measured
23321,Nuriootpa,Barossa,2025-07-29,25.6,measured
23321,Nuriootpa,Barossa,2025-07-30,16.9,measured
23321,Nuriootpa,Barossa,2025-07-31,7.4,measured
23321,Nuriootpa,Barossa,2025-08-01,40.4,measured
23321,Nuriootpa,Barossa,2025-08-02,17.8,measured
23321,Nuriootpa,Barossa,2025-08-03,0.0,measured
23321,Nuriootpa,Barossa,2025-08-04,10.4,measured
23321,Nuriootpa,Barossa,2025-08-05,0.0,measured
23321,Nuriootpa,Barossa,2025-08-06,11.0,measured
23321,Nuriootpa,Barossa,2025-08-07,18.4,measured
23321,Nuriootpa,Barossa,2025-08-08,22.8,measured
23321,Nuriootpa,Barossa,2025-08-09,7.3,measured
23321,Nuriootpa,Barossa,2025-08-10,0.0,measured
23321,Nuriootpa,Barossa,2025-08-11,6.9,measured
23321,Nuriootpa,Barossa,2025-08-12,0.0,measured
23321,Nuriootpa,Barossa,2025-08-13,0.0,measured
23321,Nuriootpa,Barossa,2025-08-14,50.5,measured
23321,Nuriootpa,Barossa,2025-08-15,0.0,measured
23321,Nuriootpa,Barossa,2025-08-16,18.9,measured
23321,Nuriootpa,Barossa,2025-08-17,14.5,measured
23321,Nuriootpa,Barossa,2025-08-18,0.0,measured
23321,Nuriootpa,Barossa,2025-08-19,0.0,measured
23321,Nuriootpa,Barossa,2025-08-20,0.0,measured
23321,Nuriootpa,Barossa,2025-08-21,0.0,measured
23321,Nuriootpa,Barossa,2025-08-22,12.9,measured
23321,Nuriootpa,Barossa,2025-08-23,7.4,measured
23321,Nuriootpa,Barossa,2025-08-24,7.2,measured
23321,Nuriootpa,Barossa,2025-08-25,10.6,measured
23321,Nuriootpa,Barossa,2025-08-26,0.0,measured
23321,Nuriootpa,Barossa,2025-08-27,6.2,measured
23321,Nuriootpa,Barossa,2025-08-28,0.0,measured
23321,Nuriootpa,Barossa,2025-08-29,14.7,measured
23321,Nuriootpa,Barossa,2025-08-30,4.1,measured
23321,Nuriootpa,Barossa,2025-08-31,0.0,measured
23321,Nuriootpa,Barossa,2025-09-01,0.0,measured
23321,Nuriootpa,Barossa,2025-09-02,0.0,measured
23321,Nuriootpa,Barossa,2025-09-03,0.0,measured
23321,Nuriootpa,Barossa,2025-09-04,0.0,measured
23321,Nuriootpa,Barossa,2025-09-05,2.9,measured
23321,Nuriootpa,Barossa,2025-09-06,16.1,measured
23321,Nuriootpa,Barossa,2025-09-07,0.0,measured
23321,Nuriootpa,Barossa,2025-09-08,0.0,measured
23321,Nuriootpa,Barossa,2025-09-09,0.0,measured
23321,Nuriootpa,Barossa,2025-09-10,0.0,measured
23321,Nuriootpa,Barossa,2025-09-11,0.0,measured
23321,Nuriootpa,Barossa,2025-09-12,8.1,measured
23321,Nuriootpa,Barossa,2025-09-13,10.5,measured
23321,Nuriootpa,Barossa,2025-09-14,3.2,measured
23321,Nuriootpa,Barossa,2025-09-15,0.0,measured
23321,Nuriootpa,Barossa,2025-09-16,13.7,measured
23321,Nuriootpa,Barossa,2025-09-17,0.0,measured
23321,Nuriootpa,Barossa,2025-09-18,0.0,measured
23321,Nuriootpa,Barossa,2025-09-19,0.0,measured
23321,Nuriootpa,Barossa,2025-09-20,0.0,measured
23321,Nuriootpa,Barossa,2025-09-21,0.0,measured
23321,Nuriootpa,Barossa,2025-09-22,0.0,measured
23321,Nuriootpa,Barossa,2025-09-23,0.0,measured
23321,Nuriootpa,Barossa,2025-09-24,20.9,measured
23321,Nuriootpa,Barossa,2025-09-25,0.0,measured
23321,Nuriootpa,Barossa,2025-09-26,2.8,measured
23321,Nuriootpa,Barossa,2025-09-27,0.0,measured
23321,Nuriootpa,Barossa,2025-09-28,2.4,measured
23321,Nuriootpa,Barossa,2025-09-29,8.2,measured
23321,Nuriootpa,Barossa,2025-09-30,0.0,measured
23321,Nuriootpa,Barossa,2025-10-01,0.0,measured
23321,Nuriootpa,Barossa,2025-10-02,4.5,measured
23321,Nuriootpa,Barossa,2025-10-03,7.1,measured
23321,Nuriootpa,Barossa,2025-10-04,2.4,measured
23321,Nuriootpa,Barossa,2025-10-05,0.0,measured
23321,Nuriootpa,Barossa,2025-10-06,0.0,measured
23321,Nuriootpa,Barossa,2025-10-07,0.0,measured
23321,Nuriootpa,Barossa,2025-10-08,0.0,measured
23321,Nuriootpa,Barossa,2025-10-09,0.0,measured
23321,Nuriootpa,Barossa,2025-10-10,0.3,measured
23321,Nuriootpa,Barossa,2025-10-11,3.2,measured
23321,Nuriootpa,Barossa,2025-10-12,0.0,measured
23321,Nuriootpa,Barossa,2025-10-13,0.0,measured
23321,Nuriootpa,Barossa,2025-10-14,0.0,measured
23321,Nuriootpa,Barossa,2025-10-15,0.0,measured
23321,Nuriootpa,Barossa,2025-10-16,0.0,measured
23321,Nuriootpa,Barossa,2025-10-17,0.0,measured
23321,Nuriootpa,Barossa,2025-10-18,0.0,measured
23321,Nuriootpa,Barossa,2025-10-19,2.1,measured
23321,Nuriootpa,Barossa,2025-10-20,0.0,measured
23321,Nuriootpa,Barossa,2025-10-21,0.0,measured
